NDVI,VH_dB,VV_dB,VV+VH_dB,Angle,Entropy,Anisotropy,Alpha,BDOP,S0,S1,S2,S3,Eig_1,Eig_2,RVI,DpRVI,PRVI,PRVI_dB,NSE,Height(cm),Moisture,NDVI,Ph_dB,Pv_dB,Pg_dB,TP_dB
0.588938714499253,-15.69793,-9.82201,-8.82358568054877,39.95236,0.6825811,0.63766545,20.581356,0.661455530992033,0.046741324,0.030082484,-0.003572819,-0.006177298,0.0388293156428453,0.00791200835715467,0.821533883762238,0.450510524764007,0.00911638470672861,-20.4017735610201,0.25978819694624,12.9,26.3156010596406,0.588938714499253,-22.0920144728884,-16.7854482542607,-17.077230564205,-13.3029898989522
0.564008778346745,-15.336949,-9.841724,-8.76234148829348,41.783653,0.69473886,0.6263876,21.163862,0.56863665204542,0.058118491,0.030858729,0.0026194448,-0.0115355,0.0455833975720859,0.0125350934279141,0.880236118818356,0.554007852952578,0.0126225844832813,-18.9885171387866,0.458809821823275,13.7,26.4294315492256,0.564008778346745,-19.379635764758,-15.0239973284821,-18.2003286925877,-12.3568567033549
0.56101246694371,-15.645612,-9.911656,-8.88369342547262,41.147415,0.70374954,0.6178109,20.59196,0.594840889491475,0.066296853,0.037625447,0.005728158,-0.0103304536,0.0528664660045028,0.0134303869954972,0.843078749153958,0.525661713348758,0.0110424239682417,-19.5693558236043,0.52847759050441,19.7,20.6443556443556,0.56101246694371,-19.8588060862056,-14.3554812058516,-17.1479173845764,-11.7850708633387
0.62992125984252,-15.555278,-9.837952,-8.80647857179274,41.091995,0.71106786,0.61069185,22.323168,0.583574385117667,0.043137729,0.023721837,-0.00039630522,-0.008417326,0.0341559013382738,0.00898182766172623,0.845629460400001,0.537933275958435,0.0115880321613619,-19.3599030812804,0.259333265786992,23.5,15.2981479498982,0.62992125984252,-20.7482585242973,-16.5763393907638,-18.9540122244327,-13.651427222082
0.567467652495379,-15.706441,-10.0081625,-8.97265592913024,41.667744,0.6969395,0.6242964,20.327778,0.642691240119297,0.056463892,0.032217248,0.0032645036,-0.016379026,0.046376370385721,0.010087521614279,0.84855798180292,0.472128364877311,0.00960283799844095,-20.1760039769839,0.394667280975558,14.9,35.1418270274966,0.567467652495379,-17.8571192769174,-18.0312673907239,-16.1350763363535,-12.4822918967001
0.543026706231454,-15.354623,-9.793776,-8.72874913426572,41.743366,0.70176005,0.61969185,21.935158,0.544632496105124,0.051359566,0.02636992,-0.0017778378,-0.009159932,0.0396658273147279,0.0116937386852721,0.869906525262327,0.579371474040589,0.0132708799005343,-18.7710028110859,0.391926394454808,16.5,29.7547036775893,0.543026706231454,-20.3810775036429,-14.9949693592621,-19.7715090109795,-12.8937865481073
0.776388888888889,-16.355267,-7.4931536,-6.96254693615644,40.812263,0.6866551,0.63391566,20.027037,0.638004085387529,0.06965047,0.04244502,0.012969556,0.0022097828,0.0570438772045808,0.0126065927954192,0.460032041839351,0.477473350820647,0.00837870820817586,-20.7682293379292,0.532567470318391,15.1,18.555657773689,0.776388888888889,-26.5565041110996,-13.0110527063244,-17.5822067647564,-11.5707594861952
0.787375415282392,-14.115047,-6.509452,-5.81441253351812,41.050343,0.64267766,0.6728741,17.60435,0.659041704768377,0.09680057,0.06355495,0.0047198264,0.0028934004,0.0802980913376753,0.0165024786623247,0.59155689292536,0.453311163303807,0.0132189370810901,-18.7880346454598,0.728605368906186,33.1,34.7671665351224,0.787375415282392,-25.3859146283383,-12.1677954863529,-14.7882620096779,-10.1412208538659
0.721212121212121,-16.487507,-8.547046,-7.89993181570566,40.484318,0.6996261,0.62167937,18.457561,0.612474172593981,0.057031095,0.034422927,0.0054767914,0.0022752655,0.0459805838611269,0.0110505111388731,0.553735694388154,0.506200607655669,0.00870061594432668,-20.6045000120283,0.421162072882697,18.7,16.0910059456301,0.721212121212121,-26.4296791836633,-13.9077062620171,-18.5108825173056,-12.4388828985813
0.715559518502006,-15.24584,-7.762283,-7.04897799896225,39.730156,0.74406666,0.5770861,20.297071,0.617157369169296,0.08233766,0.050408866,0.0025948468,-0.0058657536,0.066576476814578,0.015761183185422,0.605862084495009,0.500979706255369,0.0114402700310275,-19.4156372452891,0.653760412711801,13.1,19.5851225056832,0.715559518502006,-22.3167618417986,-12.829449271144,-16.1357549335285,-10.8440147962088
0.788220148052784,-12.829927,-7.410623,-6.3144191546565,40.30472,0.5891798,0.71616554,13.770755,0.712569574262932,0.10675973,0.074938562,-0.005252209,-0.011993308,0.0914167326772628,0.0153429973227372,0.892296532354092,0.389837513785906,0.0149809735277737,-18.2445996340543,0.746833106017785,14.4,28.7420891701629,0.788220148052784,-19.2106101306465,-14.0169416054643,-12.5876405689715,-9.71592533232773
0.867142220240749,-15.867247,-8.030826,-7.36915952054638,39.779625,0.6436173,0.6719485,18.3557,0.708905984641918,0.081839497,0.053752875,-0.00037051,-0.021826738,0.0699280031016921,0.0119114938983079,0.565263998072844,0.394273160148478,0.00753891174707601,-21.226913406488,0.57969275446184,34.5,33.120999316388,0.867142220240749,-16.6101116463237,-19.0240371882953,-13.2337047868306,-10.8703704853827
0.866847212818777,-14.962436,-8.168442,-7.34339284034082,39.80893,0.6074439,0.70179063,16.492998,0.788412526363305,0.071987945,0.054290495,-0.001076569,-0.01651209,0.0643720712925763,0.00761587370742368,0.692078964420534,0.294996580955063,0.00674910720857701,-21.7075367309974,0.409685773392659,28.3,28.8852897683262,0.866847212818777,-17.8219795290191,-26.2511973646286,-12.7486348279158,-11.4274022382308
0.864788732394366,-14.526061,-8.3731785,-7.43021443047616,39.602432,0.60880274,0.70079285,16.119501,0.776624906058096,0.078366575,0.059597365,-0.0068846392,-0.010240604,0.0696140044737349,0.00875257052626515,0.780684073006199,0.310114424616079,0.00787822959074266,-21.0357136694656,0.479412977436835,28.7,25.8402444347446,0.864788732394366,-19.8967442752707,-17.6809195276778,-12.9184469562009,-11.058691335958
0.853281853281853,-15.097199,-6.79654,-6.19754312863768,39.39596,0.6135431,0.6969111,15.937999,0.755817014527788,0.083998418,0.062434322,-0.0023259614,-0.011278278,0.0737429257589086,0.0102554922410914,0.515340558238056,0.336461813011257,0.00755084262289687,-21.2200458134365,0.54871894583493,32.4,30.3815443974064,0.853281853281853,-19.477572046246,-16.8673116880506,-12.8275814579668,-10.7572889322788
0.829604950023798,-16.004538,-7.7381177,-7.13469450513812,40.550076,0.6751267,0.6441768,20.250134,0.716675326841066,0.06421716,0.04401007,-0.002485,-0.0132303294,0.0551200070659025,0.00909715293409748,0.518890427957605,0.384850574528092,0.00710936176009741,-21.4816938612108,0.416921436753886,22.6,35.4507458384377,0.829604950023798,-18.7842934290082,-18.5531618344699,-14.3140747644805,-11.923489049919
0.870354364736387,-16.80512,-7.0825295,-6.64263880907318,40.58269,0.6436377,0.6717488,18.855516,0.765368861636063,0.0633468366,0.0478272334,-0.0012480229,-0.0078528328,0.0559152664083939,0.00743157019160614,0.385311308519018,0.324420822000927,0.00489636213533453,-23.1012646922006,0.356655566367851,26,22.764908586197,0.870354364736387,-21.049736493082,-18.1435754688468,-13.9620128896099,-11.9827506793866
0.878862793572312,-15.58486,-7.260913,-6.664909613299,40.876957,0.67985797,0.63984984,20.89673,0.69919190223391,0.059163303,0.039228967,0.0030600764,-0.0127636828,0.0502649026835056,0.00889840031649441,0.512938090243777,0.405969390808308,0.00831387558586515,-20.8019647884069,0.380262891958147,38.6,27.9972239893586,0.878862793572312,-18.9402399732727,-18.4341128545561,-14.940593243591,-12.2794758797753
0.861182519280206,-14.442149,-7.4340253,-6.64527786885354,41.08254,0.7093282,0.6121798,22.635227,0.707381864644441,0.070014019,0.043471001,0.017072222,-0.016483328,0.0597703331557357,0.0102436858442643,0.664313164552291,0.396114516463856,0.0105217097964281,-19.7791368082702,0.480971023108209,38.9,26.7177697364195,0.861182519280206,-17.8295509930644,-16.9638540665426,-14.7610648308994,-11.5481499191775
0.861182519280206,-14.534082,-8.603548,-7.61628518841358,41.28812,0.7382975,0.58307797,24.481905,0.696469288513145,0.081784545,0.048645015,0.022848372,-0.018870726,0.0693724844337606,0.0124120605662394,0.813355298989725,0.409230620822425,0.0106854897036305,-19.7120556983018,0.590337588912161,35.2,27.6617258416638,0.861182519280206,-17.242113912114,-15.4458243191992,-14.6374199363139,-10.8732875813027
0.859180855959503,-14.273768,-9.982364,-8.6079642041477,41.322914,0.7182003,0.60345775,24.771446,0.710389130401434,0.071357242,0.040683352,0.026409974,-0.0147308214,0.0610243255461123,0.0103329164538877,1.08512447461823,0.39247907650303,0.0108252517464857,-19.6556199512811,0.490412223245435,35.4,25.9208928468166,0.859180855959503,-18.3177303594477,-14.9639808954774,-16.0659532983417,-11.4656194404853
0.901006711409396,-11.805417,-8.728322,-6.98956041992869,41.00283,0.66947323,0.6493518,16.750858,0.675622822420761,0.076031305,0.050155096,0.0016042087,0.010982445,0.0636998949382168,0.0123314100617831,1.31969717173593,0.433955489701722,0.0214046703293777,-16.6949145669838,0.560885722889326,23.6,35.1459216762285,0.901006711409396,-19.5930096300062,-15.2596553641251,-14.5270128621356,-11.1900755522632
0.879621668099742,-12.480138,-8.92297,-7.33680559280833,41.0201,0.66027504,0.65766937,16.440014,0.607389555812908,0.07350434,0.0412828,-0.010588557,0.013298779,0.0590750542114605,0.0144292857885395,1.22384588596129,0.511844185838245,0.0221793099519728,-16.5405196985108,0.587101276704775,19.4,35.5932203389831,0.879621668099742,-18.7618823105582,-14.2198550019934,-16.505274432959,-11.3368701761776
0.878814683768244,-13.604219,-7.192726,-6.29904040763911,41.03755,0.6495708,0.6669808,16.441765,0.645253060901272,0.0856196,0.050839033,-0.012686239,0.017510189,0.0704329544865713,0.0151866455134287,0.743947163182871,0.469197713248134,0.0154702280880626,-18.105032831554,0.659910892672489,45.6,35.3732103287621,0.878814683768244,-17.5670916624014,-14.6166816117982,-14.7406605934121,-10.6742680544586
0.911909934821252,-13.035464,-7.4712796,-6.40697851398986,40.84232,0.6450933,0.6708881,16.820782,0.622196345327699,0.08400117,0.0487467,-0.013029288,0.013625352,0.0681331954886254,0.0158679745113746,0.869383494459029,0.495337681266578,0.0187810428138533,-17.2628029728137,0.663339455896716,23.6,32.6972047416947,0.911909934821252,-18.6565226925808,-13.6393119435338,-15.667490379198,-10.7571466487853
0.857792674168063,-13.614846,-9.084807,-7.77385930399109,40.526337,0.6660005,0.6526584,18.940943,0.793434487151535,0.06938753,0.04984217,-0.0233301,-0.0015678043,0.0622209946401309,0.00716653535986913,1.04222458962002,0.288513613723523,0.00898614059742087,-20.4642679070556,0.379280228280158,24.3,35.505746500354,0.857792674168063,-28.0470814875259,-14.4423936133062,-14.9669133399866,-11.5871857189094
0.895768374164811,-12.064487,-8.782163,-7.11004512193848,40.27645,0.6563331,0.66109914,17.468803,0.632247934493026,0.08259281,0.049885176,-0.0135581205,0.007381361,0.0674059717632375,0.0151868382367625,1.27824999546223,0.484007307418138,0.0228615892180753,-16.4089358301112,0.645825859212966,36.7,33.5089230769231,0.895768374164811,-21.3186355412623,-12.9539872037356,-16.0979103621519,-10.8305775792461
0.877846790890269,-15.664952,-8.008109,-7.32061030212469,40.3636,0.7068858,0.6144054,19.188354,0.631591134576835,0.068309637,0.043061769,-0.0025336842,-0.0008053694,0.0557266990676809,0.0125829379323191,0.585633391145884,0.484750752073556,0.00999619874020094,-20.0016511800031,0.524472286258002,56.6,15.455018200728,0.877846790890269,-30.9400487542837,-13.1082440535438,-17.3003734094125,-11.655180225164
0.912368275097061,-15.172766,-8.827418,-7.92135431397539,40.09485,0.68420756,0.63619703,17.955551,0.658015436662112,0.076309775,0.048388029,-0.01133759,0.007169663,0.0632613924591063,0.0130483825408937,0.753214806674014,0.454500124226129,0.0103927368096957,-19.8327007084173,0.576796336828412,43.2,21.1666127949476,0.912368275097061,-21.4450125725828,-13.8190830858898,-15.585256645887,-11.1741982696452
0.884857281083696,-15.8960495,-8.223788,-7.53854360371856,40.29873,0.71287465,0.6089324,19.772343,0.639752439867308,0.063885609,0.040824691,0.00185499188,-0.000583219,0.0523782916150794,0.0115073173849206,0.583860964333714,0.475482187908259,0.00926821578667493,-20.3300386332928,0.475936909261262,49.7,24.7040104824746,0.884857281083696,-32.3416833609484,-13.4721815307734,-17.3643512840834,-11.9459696086777
0.867549668874172,-15.688487,-7.99804,-7.31544530008249,40.31806,0.7162891,0.6056022,19.793785,0.655141441399815,0.060224897,0.038858643,-0.005768287,0.0036735434,0.0498403614143677,0.0103845355856323,0.581776040230743,0.457824125180379,0.00930662722493869,-20.3120768131594,0.427078647105808,38.2,19.0471879597148,0.867549668874172,-24.3491482494464,-14.5117563053076,-16.7436259526199,-12.2022393408379
0.874967841523026,-14.368262,-9.082243,-7.95594996564543,40.420918,0.725557,0.59635586,19.410944,0.583389053332149,0.068644893,0.039413433,0.0004387384,0.0070799236,0.0543457860716783,0.0142991069283217,0.913752871240031,0.538134079560035,0.0152371745906341,-18.1709555618905,0.557431919374987,40.2,16.9349058447905,0.874967841523026,-21.499714287901,-13.5356615066624,-17.6291148917337,-11.6339176759579
0.888834235120512,-15.345089,-8.282737,-7.50294858620071,39.952175,0.701537,0.6199261,18.994764,0.619762818562938,0.070519149,0.042845481,0.0022975286,0.008314202,0.0571121477734499,0.0134070012265501,0.65742457505166,0.498065615081993,0.0111056930641687,-19.544543335989,0.552694586242916,44.4,21.2099387828592,0.888834235120512,-20.8017942817962,-14.1207663051921,-16.2919066608011,-11.5169293725238
0.867494824016563,-15.524697,-8.422759,-7.64945293366928,40.279583,0.71271634,0.6090905,19.447565,0.584362075202482,0.071087908,0.04126342,0.0047473298,-0.00067390252,0.0563144927203416,0.0147734152796585,0.652432465907017,0.537079444931284,0.0116478413609049,-19.3375455291366,0.579311474706967,39.4,18.4393924352229,0.867494824016563,-31.7140291961873,-12.3432272249039,-19.1675421587026,-11.4820426615472
0.859170013386881,-15.795997,-8.394052,-7.668286122372,40.382523,0.72094804,0.60097504,19.76829,0.605173466692716,0.063082712,0.038075268,0.0020504336,0.001864244,0.0506293477547091,0.0124533642452909,0.615586311743117,0.514295804259202,0.0103945736631358,-19.8319331869852,0.490384984646032,28.7,17.7436954413191,0.859170013386881,-27.294972459957,-13.3454659586298,-18.2588004098271,-12.000896441111
0.843380281690141,-15.463923,-9.062287,-8.16676645990222,40.401627,0.72298706,0.5989313,19.672024,0.621314908368664,0.059860882,0.036693584,0.004805002,0.0037110392,0.0485266702073487,0.0113342117926513,0.745322587824605,0.496326438135087,0.0107618232176891,-19.6811414629926,0.446578150637503,32.6,21.3314774136019,0.843380281690141,-24.3050445814009,-14.0991066987946,-17.6353012488051,-12.2285688848295
0.8380978,-13.412464,-6.4322,-5.63881325513056,40.16733,0.61113566,0.6989567,16.995428,0.598224673441751,0.103846096,0.058663864,0.00423262,-0.0199985,0.0829846964339003,0.0208613995660997,0.667874505682553,0.52195128332188,0.0183120435143131,-17.3726318833244,0.814337760470753,22.8,35.2859500668046,0.8380978,-16.9900257764368,-12.9784991530335,-14.7521283841,-9.83609825730009
0.9086294,-14.399348,-8.572089,-7.56362572170678,39.9908,0.59372663,0.7126441,15.432402,0.750846759400892,0.071047536,0.049767064,0.009574283,-0.016653772,0.0621966740845091,0.00885086191549091,0.828872591092594,0.342691192248144,0.0090475659074115,-20.4346824457004,0.446859460586829,28.3,32.8954695843025,0.9086294,-17.7848738538564,-20.3369866402534,-13.4543494320788,-11.4845097924474
0.90025795,-12.84181,-6.706859,-5.76038989680182,39.93158,0.59372663,0.7126441,15.432402,0.659400441370434,0.12614178,0.08026262,-0.0028577878,-0.021640598,0.104659862703626,0.0214819172963739,0.783281589990986,0.452895308275021,0.0177036583134807,-17.5193698102849,0.898168247123879,44.6,34.2969909593847,0.90025795,-16.6473074243276,-13.1446315344531,-12.5162543704799,-8.99141044924089
0.8833034,-11.545547,-5.075228,-4.1924231120921,39.518353,0.5829634,0.7208384,13.716932,0.747371632659585,0.167288542,0.120270658,-0.0133817168,0.031425736,0.146157626379891,0.0211309156201093,0.735779424973823,0.347032005018081,0.0176981329024001,-17.5207254792946,1,48.7,37.8321850393701,0.8833034,-15.0271454221812,-15.060640559023,-9.80142467761078,-7.76533803906607
0.8993997,-11.792813,-6.0265007,-5.00533804042643,39.547802,0.56982964,0.73083127,13.242498,0.731761974451199,0.14125702,0.09774719,-0.0236932,0.0238486,0.122311767930146,0.0189452520698538,0.838132123638057,0.366381219148042,0.0177516625980482,-17.5076096523743,0.907854230646773,45.4,33.0783591764767,0.8993997,-16.2253711054926,-14.0535932067188,-11.0742704605437,-8.49989959993441
0.89646244,-12.807196,-6.120958,-5.27707301542034,39.34134,0.5554613,0.7414087,13.131057,0.752776724255946,0.150840718,0.108695722,-0.01317422,0.030085578,0.132195049790227,0.0186456682097725,0.70639518388354,0.34027523958127,0.0129529829341917,-18.8763020666526,0.927664620150449,32.4,36.1763826606876,0.89646244,-15.2164164048613,-16.1764365552754,-10.1485968864741,-8.21481409024997
0.8474805,-14.668231,-6.0951324,-5.53029109239105,39.23492,0.542302,0.75086886,13.166719,0.783080883021565,0.14712278,0.1115185,-0.0079150246,0.027822628,0.131165908237494,0.0159568717625063,0.487827191494484,0.3018517238123,0.00740414186829538,-21.3052526846754,0.875211798188184,39.2,35.4395678962082,0.8474805,-15.5560185090779,-18.0789819933566,-9.8406695199506,-8.32320077358527
0.9165379,-13.696847,-8.585833,-7.41893613506996,40.197212,0.60027254,0.70755774,16.665497,0.707228780826068,0.076848197,0.051943503,0.0101706068,-0.0123398928,0.0655987268364957,0.0112494701635043,0.942473038698998,0.396299335372603,0.012498091837958,-19.0315628839226,0.540854173700614,36.6,35.0933478958326,0.9165379,-19.086886131205,-15.9981438275052,-14.0473860537387,-11.1436631739178
0.91851556,-12.521946,-7.566224,-6.36223427371677,40.504635,0.589325,0.716061,16.88733,0.583924059535496,0.073694589,0.042593067,-0.006120154,0.00036212258,0.05836331628734,0.01533127271266,0.968475884615218,0.537554316580045,0.0232797330488563,-16.3302200409403,0.602661267614418,35.6,35.4054195712563,0.91851556,-34.4114439409031,-12.1127462624477,-19.2614725612484,-11.3256439889417
0.83481101259916,-12.253576,-5.514186,-4.67964036163758,40.865562,0.76739675,0.55172217,24.304811,0.579873204404819,0.09545873,0.048510164,-0.0077451197,-0.025511526,0.0754063448267572,0.0200523851732428,0.699304580785403,0.541936931204234,0.0250047621162616,-16.0197727277344,0.770936878454958,31.1,31.1175863534268,0.83481101259916,-15.9326356281091,-13.6780518602113,-15.6746162758078,-10.2018434786272
0.85220773278426,-12.941282,-5.4289937,-4.72002815572761,40.934734,0.7335592,0.58772,22.942907,0.71658645048066,0.09685044,0.061202276,-0.00956862,-0.0312941,0.0831260765135451,0.0137243634864549,0.602468815686451,0.384958704253434,0.0143976752911461,-18.4170762524716,0.680583294752337,41.1,28.1291744589901,0.85220773278426,-15.045375339862,-20.6007519592801,-12.4528319026816,-10.1389840190266
0.852451213707758,-12.689689,-6.0233335,-5.17593062134885,40.917263,0.70061666,0.62055343,21.35146,0.764788179437675,0.09426474,0.06719842,-0.009330339,-0.024385532,0.0831786494448829,0.0110860905551171,0.709061998258459,0.325155430577366,0.0126616498787992,-18.9750969980269,0.612315262565106,51.7,28.5948471353242,0.852451213707758,-16.1286776530743,-22.7070753353501,-11.9032158096389,-10.256507260013
0.846732487070992,-14.082927,-5.502727,-4.93875151096085,41.12254,0.7135037,0.6082237,21.777847,0.635758217483382,0.08898404,0.05467185,0.0061770827,-0.013162884,0.072778187327435,0.016205852672565,0.48712728126173,0.480026635709486,0.0142264673950227,-18.4690292713369,0.691250175008714,45.3,26.157385447301,0.846732487070992,-18.8064894597562,-13.736738834673,-14.7466303051796,-10.5068788056284
0.835305481767689,-14.95639,-9.064891,-8.06966203739476,41.202805,0.685509,0.63488513,19.659956,0.708960935739877,0.07594207,0.053526327,0.0025466147,0.0052142567,0.0648910155046116,0.0110510544953884,0.819194771789054,0.39420672792748,0.00929634563435451,-20.3168773776114,0.53166760804804,49.4,27.4860212695976,0.835305481767689,-22.8280759214558,-14.6340403045169,-14.3979628159326,-11.1951756920142
0.868705035971223,-13.224904,-5.3480177,-4.6920470206815,41.037334,0.7433013,0.5776553,23.23249,0.651889085895151,0.1085864,0.06383516,-0.0119981915,-0.028139198,0.0896863445183226,0.0189000554816774,0.560756458032536,0.461575766897817,0.0165663651679373,-17.8077276983498,0.807578806425025,48.1,27.8657968313141,0.868705035971223,-15.5068828462473,-14.7854698387595,-13.258453411563,-9.64224564938838
0.880026960233655,-11.782575,-5.9440985,-4.93795776705169,40.90003,0.77284217,0.5456057,24.585688,0.488746445599516,0.10211393,0.043077227,-0.011754373,-0.022292998,0.0760108751668489,0.0261030548331511,0.827176598974729,0.636190233157161,0.0339139840810139,-14.6962118802305,0.858076953518038,59.1,29.4008902726764,0.880026960233655,-16.5183152293725,-11.337870586828,-21.9835471655549,-9.90915009044589
0.5751588,-13.040162,-7.0195446,-6.05044803304962,39.935043,0.7279539,0.5938195,20.590763,0.636637703950199,0.097702354,0.060951366,0.009822604,-0.0075770788,0.0799516781605447,0.0177506758394552,0.799997357903701,0.47902736497941,0.018043617795806,-17.4367638080567,0.750604402480701,55.5,18.4350395871468,0.5751588,-21.204981961573,-12.3397537740017,-14.9788086301041,-10.1009497244403
0.50217074,-12.958858,-6.9774923,-6.00051704354013,40.17361,0.7093378,0.6123078,19.216972,0.742822164937215,0.121574859,0.088765661,0.01661001,-0.00062462856,0.105941679482158,0.0156331795178417,0.805797480907891,0.352696533170387,0.0130121105919346,-18.8565225423872,0.800138063489471,42.5,15.7760726697175,0.50217074,-32.0437816232991,-11.9132230075399,-12.4732867840763,-9.15156225445226
0.6584127,-11.983735,-6.8553696,-5.69255482409953,40.512722,0.6989019,0.62230873,18.633013,0.638201171580305,0.089069627,0.050531913,0.017653106,0.019135638,0.0729569836518104,0.0161126433481896,0.939597750557841,0.47724904650661,0.0229136170649137,-16.3990634916329,0.690187110163099,53.4,19.9969897652017,0.6584127,-17.1815705341542,-14.1112180290539,-15.0682315333566,-10.5027036639071
0.622606,-10.819327,-6.556392,-5.1742505364313,40.825386,0.7254434,0.59626526,19.945745,0.68004895509878,0.094445209,0.053406651,0.019523118,0.029861882,0.079336287347268,0.015108921652732,1.09031593197469,0.428742231785138,0.0264942021726875,-15.7684915398382,0.696443598131559,45.5,20.5727394186896,0.622606,-15.2488282499483,-16.5065734295939,-13.7437917567586,-10.248200679977
0.55483025,-12.397919,-7.8225656,-6.52337920303465,40.79106,0.7397949,0.58169264,20.955751,0.574980526138746,0.077485359,0.041486601,0.0106134926,0.012294203,0.0610189657429348,0.0164663932570652,1.03420345579262,0.547208434211233,0.0244690383907664,-16.1138309766047,0.639842078146832,39.5,21.4787739311688,0.55483025,-19.1029962015188,-13.2413819751203,-17.5001827062178,-11.1078035047688
0.6175,-11.215163,-6.4091406,-5.1684296033319,41.03098,0.7447002,0.57656366,21.101816,0.551468997512359,0.088162329,0.045460019,0.012456956,0.011916282,0.0683905600959924,0.0197717689040076,0.994000495991959,0.572206473635177,0.0339059655422091,-14.6972388368093,0.735094937523411,43.2,22.2822488811207,0.6175,-19.2385922771323,-12.1061634430446,-18.3345175162703,-10.5471694550581
0.7768263,-12.318463,-6.341491,-5.36363051582848,41.065884,0.74778646,0.57315904,21.599478,0.588107156667836,0.084522783,0.046657737,0.0126795154,0.011541916,0.0671156182918913,0.0174071647081087,0.806448639196249,0.533011407804119,0.0241511556359304,-16.1706208336796,0.688206382212544,41,19.6938021328265,0.7768263,-19.3772209073341,-12.7863247574259,-16.9176421663931,-10.7302621178957
0.525225703664366,-13.725685,-7.6705136,-6.70830597249341,41.099888,0.7051008,0.61643887,19.788336,0.561125569150245,0.082367614,0.04294634,-0.00020549017,-0.017079996,0.0642930941426489,0.0180745198573511,0.794917570463641,0.562006263247784,0.0186110890531313,-17.3022821279471,0.686492622883899,40.1,12.4819853929016,0.525225703664366,-17.6751223535534,-13.4986199166776,-16.8602607435864,-10.8424351434462
